CPU		MEM		TIME
100,0  18,0   23,53
 90,9  18,0   23,63
100,0  18,0   23,74
 90,9  18,0   23,84
100,0  18,1   23,95
100,0  18,1   24,06
 90,9  18,1   24,16
100,0  18,1   24,27
 90,9  18,1   24,37
100,0  18,1   24,48
 90,9  18,1   24,58
100,0  18,4   24,68
100,0  18,4   24,79
100,0  18,4   24,90
 90,9  18,4   25,00
100,0  18,4   25,11
100,0  18,4   25,22
 90,9  18,6   25,32
100,0  18,6   25,43
 90,9  18,6   25,53
100,0  18,6   25,64
 90,9  18,6   25,74
100,0  18,6   25,85
 90,9  18,8   25,95
 90,9  18,8   26,05
100,0  18,8   26,16
 90,9  18,8   26,26
100,0  18,8   26,37
100,0  18,8   26,48
100,0  19,3   26,59
 90,9  19,5   26,69
100,0  19,5   26,79
100,0  19,5   26,90
 90,9  19,5   27,00
100,0  19,5   27,11
100,0  19,5   27,22
100,0  19,8   27,32
 90,9  19,8   27,42
100,0  19,8   27,53
 90,9  19,8   27,63
100,0  19,8   27,74
 90,9  19,8   27,84
100,0  19,9   27,95
100,0  20,1   28,06
100,0  20,1   28,17
100,0  20,1   28,27
100,0  20,1   28,38
100,0  20,1   28,48
100,0  20,3   28,59
100,0  20,3   28,69
 90,9   0,0   28,79

