cpu 	mem	  time
 90,9  15,8   10,28
100,0  15,8   10,39
 90,9  16,1   10,49
100,0  16,3   10,59
100,0  16,3   10,70
100,0  16,3   10,80
100,0  16,3   10,91
100,0  16,3   11,02
100,0  16,3   11,12
100,0  16,5   11,23
 90,9  16,7   11,33
 90,9  16,7   11,43
100,0  16,7   11,54
 90,9  16,7   11,64
100,0  16,7   11,75
 90,9  16,9   11,85
100,0  17,2   11,96
100,0  17,2   12,07
 90,9  17,2   12,17
100,0  17,2   12,28
 90,9  17,2   12,38
100,0  17,2   12,49
 90,9  17,5   12,59
100,0  17,7   12,70
100,0  17,7   12,81
100,0  17,7   12,91
100,0  17,7   13,02
100,0  17,7   13,12
100,0  17,7   13,23
 90,9  18,1   13,33
100,0  18,1   13,44
 90,9  18,1   13,54
100,0  18,1   13,65
 90,9  18,1   13,75
100,0  18,1   13,86
 90,9  18,4   13,96
100,0  18,4   14,07
 90,9  18,4   14,17
100,0  18,4   14,28
100,0  18,4   14,38
100,0  18,5   14,49
100,0  18,6   14,59
100,0  18,6   14,70
100,0  18,6   14,81
 90,9  18,6   14,91
100,0  18,6   15,02
 90,9  18,8   15,12
100,0  18,8   15,23
100,0  18,8   15,33
100,0  18,8   15,44
100,0  18,8   15,54
100,0  18,8   15,65
100,0  19,0   15,75
 90,9  19,0   15,85
100,0  19,0   15,96
 90,9  19,0   16,06
100,0  19,0   16,17
100,0  19,2   16,28
100,0  19,3   16,39
100,0  19,3   16,49
100,0  19,3   16,60
100,0  19,3   16,70
 90,9  19,3   16,80
100,0  19,5   16,91
 90,9  19,5   17,01
100,0  19,5   17,12
 90,9  19,5   17,22
100,0  19,5   17,33
 90,9  19,5   17,43
100,0  19,7   17,54
100,0  19,7   17,65
 90,9  19,7   17,75
100,0  19,7   17,86
 90,9  19,7   17,96
100,0  19,9   18,06
100,0  20,0   18,17
100,0  20,0   18,28
 90,9  20,0   18,38
100,0  20,0   18,49
100,0  20,0   18,59
100,0  20,2   18,70
100,0  20,2   18,81
 90,9  20,2   18,91
100,0  20,2   19,02
 90,9  20,2   19,12
100,0  20,3   19,23
 90,9  20,3   19,33
 90,9  20,3   19,43
100,0  20,3   19,54
100,0  20,3   19,65
100,0  20,3   19,75
100,0  20,3   19,86
100,0  20,4   19,96
 90,9  20,4   20,06
100,0  20,4   20,17
100,0  20,4   20,27
100,0  20,4   20,38
100,0  20,4   20,48
100,0  20,5   20,60
100,0  20,5   20,70
 90,9  20,5   20,80
100,0  20,5   20,91
100,0  20,5   21,02
100,0  20,5   21,12
100,0  20,5   21,23
 90,9  20,7   21,33
100,0  20,7   21,43
100,0  20,7   21,54
100,0  20,7   21,65
 90,9  20,7   21,75
100,0  20,7   21,86
 90,9  20,7   21,96
100,0  20,8   22,06
100,0  20,8   22,17
100,0  20,8   22,28
 90,9  20,8   22,38
100,0  20,8   22,49
 90,9  20,8   22,59
100,0  20,9   22,70
 90,9  20,9   22,80
100,0  20,9   22,91
100,0  20,9   23,01
100,0  20,9   23,12
100,0  20,9   23,22
100,0  20,9   23,33
100,0  21,0   23,43
100,0  21,0   23,54
100,0  21,0   23,64
100,0  21,0   23,75
100,0  21,0   23,85
100,0  21,0   23,96
100,0  21,0   24,06
 90,9  21,0   24,16
100,0  21,0   24,27
100,0  21,0   24,37
100,0  21,0   24,48
100,0  21,0   24,58
100,0  21,1   24,69
100,0  21,3   24,79
100,0  21,4   24,90
100,0  21,4   25,01
 90,9  21,4   25,11
100,0  21,4   25,22
 90,9  21,4   25,32
100,0  21,5   25,43
100,0  21,5   25,54
100,0  21,5   25,65
100,0  21,5   25,75
 90,9  21,5   25,85
100,0  21,6   25,96
 90,9  21,7   26,06
100,0  21,7   26,16
100,0  21,7   26,27
 90,9  21,7   26,37
100,0  21,7   26,48
100,0  21,9   26,59
100,0  22,2   26,69
100,0  22,4   26,80
100,0  22,4   26,90
100,0  22,4   27,01
100,0  22,4   27,11
100,0  22,4   27,22
100,0  22,6   27,33
100,0  22,7   27,43
 90,9  22,7   27,53
100,0  22,7   27,64
 90,9  22,7   27,74
100,0  22,7   27,85
 90,9  22,7   27,95
100,0  23,1   28,06
100,0  23,1   28,17
 90,9  23,1   28,27
100,0  23,1   28,38
 90,9  23,1   28,48
100,0  23,1   28,59
 90,9  23,3   28,69
100,0  23,4   28,80
 90,9  24,2   28,90
100,0  24,2   29,01
100,0  24,2   29,12
 90,0  24,2   29,21
100,0  24,2   29,32
100,0  24,2   29,43
 90,9  24,2   29,53
100,0   0,0   29,64

